"y","d","h","acru774","acru736","pita165","pita152","litu658","litu656","acru904","acru915","pita3969","pita2493","qual747","qual765"
2012,168,7,NA,NA,1.8137,1.495,2.2843,0.79656,0.31142,0.9089,2.4473,4.4482,4.634,3.1687
2012,168,8,1.6597,NA,7.9252,8.6607,10.873,2.616,7.6075,4.1411,11.277,8.9794,7.3618,13.002
2012,168,9,26.918,18.91,17.461,17.398,17.066,11.855,17.598,27.597,21.291,16.275,12.076,27.067
2012,168,10,59.901,50.125,23.973,24.288,21.857,21.253,36.001,43,25.924,23.429,13.861,33.955
2012,168,11,59.899,53.721,27.628,28.013,24.995,28.978,41.115,50.181,28.079,28.604,14.705,38.838
2012,168,12,56.406,49.443,29.214,30.398,25.842,32.005,36.63,51.494,29.879,29.76,14.864,39.366
2012,168,13,52.872,42.729,30.263,30.01,25.441,33.08,36.45,49.1,31.04,29.465,13.857,37.633
2012,168,14,46.883,38.712,30.46,29.071,25.142,32.084,34.264,43.4,28.617,27.435,11.838,32.902
2012,168,15,41.102,35.484,28.458,26.958,24.563,28.771,31.809,35.422,26.977,25.342,10.241,29.026
2012,168,16,36.573,30.232,26.62,24.258,24.117,27.627,28.71,32.422,25.171,22.54,8.9856,24.38
2012,168,17,26.531,22.337,24.103,21.726,20.895,25.913,22.223,26.858,21.959,21.058,7.3005,20.491
2012,168,18,17.482,14.884,18.549,16.501,16.279,20.533,13.056,16.505,18.154,15.344,4.6042,14.557
2012,168,19,9.6971,7.6118,12.074,10.67,10.621,12.634,6.2744,8.6617,13.264,11.088,3.015,11.057
2012,168,20,2.7173,1.9208,4.2868,4.0414,3.578,3.1424,1.387,2.4942,5.2863,4.3676,0.57442,3.1138
2012,168,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,168,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,168,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,5,NA,NA,NA,NA,0.020752,NA,NA,0.27935,0.0094149,NA,0.10777,0.029031
2012,169,6,NA,NA,NA,NA,NA,NA,NA,0.30999,NA,NA,NA,0.44959
2012,169,7,0.14498,0.0636,NA,NA,NA,0.10601,1.2704,1.0682,NA,NA,NA,0.81144
2012,169,8,0.86267,0.17853,1.757,3.1652,3.8544,5.2702,4.5263,3.0262,3.9545,3.9022,2.7389,4.7585
2012,169,9,17.607,14.049,13.852,13.728,15.315,6.6663,14.989,21.392,16.97,11.935,9.4529,22.576
2012,169,10,55.656,47.331,22.848,22.63,21.5,19.395,33.862,39.464,26.01,20.709,12.643,33.389
2012,169,11,57.437,51.502,27.067,26.513,24.072,27.683,36.752,47.728,27.549,25.413,14.209,NA
2012,169,12,55.411,48.393,29.215,28.989,26.018,32.072,35.463,48.257,27.751,26.495,15.208,NA
2012,169,13,51.824,41.875,29.648,29.715,25.98,32.944,33.807,46.25,29.479,28.149,14.346,37.405
2012,169,14,45.712,36.254,29.389,29.023,25.531,32.433,29.619,38.981,28.029,24.77,12.484,33.615
2012,169,15,38.535,32.745,28.143,26.468,24.542,29.654,26.687,32.133,25.717,23.145,10.661,28.044
2012,169,16,29.263,24.796,25.38,23.242,22.018,26.563,19.31,24.853,23.493,20.337,9.0488,22.758
2012,169,17,23.378,19.783,24.376,21.81,21.157,26.092,18.846,25.118,22.772,18.933,7.5391,23.854
2012,169,18,15.336,14.038,19.82,17.656,17.755,21.933,11.591,13.847,19.235,14.966,4.9767,18.92
2012,169,19,7.9815,6.5353,12.628,11.195,10.537,12.698,4.7503,5.2591,12.656,10.358,2.9113,11.642
2012,169,20,2.3027,1.7232,3.325,3.0868,2.4597,2.5609,1.1864,1.4884,4.0506,3.3509,2.0707,3.8699
2012,169,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,169,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,5,NA,0.082922,NA,NA,NA,NA,0.0052937,0.33316,NA,NA,NA,0.039278
2012,170,6,NA,0.28673,NA,NA,NA,NA,0.29927,0.98958,NA,NA,NA,0.68576
2012,170,7,0.1353,0.34545,NA,NA,NA,NA,1.9119,1.5024,NA,NA,1.0015,2.753
2012,170,8,1.9278,0.70071,2.339,0.79683,2.2441,0.57788,5.3726,3.0005,2.9845,1.3306,6.3551,10.486
2012,170,9,13.796,9.5714,9.9714,7.9172,11.397,6.151,9.0623,12.377,10.172,8.3879,14.99,22.012
2012,170,10,43.502,40.887,23.488,20.809,21.28,19.637,27.744,32.232,25.085,19.923,20.185,32.676
2012,170,11,49.592,46.433,29.792,27.646,24.952,28.073,34.329,41.085,29.218,26.532,20.183,36.019
2012,170,12,49.768,43.596,32.642,30.2,23.789,31.506,32.543,43.364,30.534,27.654,19.162,35.681
2012,170,13,48.109,39.132,33.949,29.644,22.002,32.268,30.346,40.989,30.374,29.869,17.72,32.993
2012,170,14,44.547,36.427,33.628,29.007,21.623,31.997,28.884,35.428,29.489,26.685,14.538,28.673
2012,170,15,36.423,30.178,29.7,26.836,20.228,28.5,23.605,27.32,26.036,23.909,11.086,24.41
2012,170,16,34.789,29.269,29.297,26.297,18.819,28.826,21.077,26.517,26.822,22.929,8.6066,23.607
2012,170,17,25.462,20.581,26.358,21.834,14.726,24.67,13.478,21.351,22.602,19.076,6.1384,19.907
2012,170,18,10.644,8.8075,16.93,13.598,8.7651,15.93,6.3104,8.4758,14.765,11.621,3.4367,12.271
2012,170,19,4.0128,2.518,7.1341,6.081,3.8231,5.168,2.111,4.9982,5.4541,4.4892,3.4707,5.2862
2012,170,20,1.1879,0.58512,1.975,1.6994,1.1139,0.83909,0.53021,1.0928,1.0712,0.87762,0.61976,0.30919
2012,170,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,170,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,5,NA,0.23662,NA,NA,NA,0.020139,NA,0.0098135,NA,NA,0.12011,10.051
2012,171,6,NA,0.83553,NA,NA,NA,0.10025,NA,0.026464,NA,NA,0.19221,NA
2012,171,7,0.095214,1.2835,1.8275,0.658,1.6056,0.28407,0.21894,0.86428,2.1889,1.2502,2.5105,2.5715
2012,171,8,1.9064,1.3175,6.0693,4.8102,7.1896,2.1525,2.041,3.007,5.5913,3.2436,9.0154,11.489
2012,171,9,23.455,21.181,18.52,16.051,19.026,10.747,16.19,21.219,17.63,12.781,16.495,25.276
2012,171,10,46.088,47.794,28.014,24.764,24.051,23.597,29.933,34.964,25.781,20.852,18.067,32.681
2012,171,11,49.51,50.712,31.628,28.845,23.08,30.743,31.356,41.819,27.005,24.058,16.716,34.435
2012,171,12,49.992,49.095,32.265,29.129,19.986,31.571,31.15,42.406,27.451,22.08,14.848,30.3
2012,171,13,48.154,47.992,32.384,29.378,19.041,33.173,28.163,39.209,27.775,23.018,11.643,25.92
2012,171,14,42.251,42.673,32.024,28.399,16.541,33.253,22.844,32.669,26.502,21.179,8.5789,23.279
2012,171,15,36.207,37.088,28.986,27.388,16.848,29.976,19.35,27.576,23.9,21.511,5.3795,21.465
2012,171,16,26.929,26.152,24.769,21.967,14.992,25.924,13.282,21.362,19.658,16.996,5.6404,18.237
2012,171,17,23.7,19.26,20.479,18.872,12.376,22.533,11.827,17.334,16.353,13.242,4.0618,16.788
2012,171,18,13.284,9.0072,12.014,11.114,8.8423,15.9,6.9878,8.411,9.8465,9.6852,4.7217,15.548
2012,171,19,5.8083,4.6982,11.365,9.4432,6.5751,9.0335,4.0306,8.5474,10.794,8.4203,3.2221,9.1152
2012,171,20,1.5833,0.92124,3.5741,3.2915,1.4237,1.9607,1.4431,2.6914,3.9387,3.1449,1.162,2.1336
2012,171,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,171,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,5,NA,NA,NA,NA,0.11076,0.022162,0.13864,0.11188,NA,NA,0.3085,0.2652
2012,172,6,NA,NA,NA,NA,0.069781,NA,0.55537,0.26243,NA,NA,0.38622,1.1581
2012,172,7,NA,NA,1.3897,0.71336,2.0979,1.5353,1.1775,0.39443,1.8622,2.7513,1.6112,3.8516
2012,172,8,0.97029,0.20925,8.5738,9.7292,12.38,5.2119,4.4852,2.4448,10.405,7.4723,9.8335,14.979
2012,172,9,24.494,15.834,20.143,18.993,19.844,9.0384,17.497,20.125,19.633,14.885,17.453,25.346
2012,172,10,46.741,35.199,27.571,24.699,22.393,20.804,29.47,33.211,24.734,19.686,19.452,29.3
2012,172,11,49.705,37.744,31.402,28.939,21.018,28.616,35.148,39.745,26.278,22.156,19.037,29.345
2012,172,12,47.719,34.116,33.567,29.223,20.517,29.998,30.546,38.755,26.762,22.964,17.745,26.731
2012,172,13,45.175,31.771,33.404,28.692,19.087,29.441,27.046,36.507,26.68,22.965,14.82,24.809
2012,172,14,39.324,27.503,31.175,27.576,18.162,29.014,21.056,29.905,24.811,20.044,10.042,23.335
2012,172,15,37.688,28.18,30.558,27.303,18.418,27.91,19.432,26.979,23.472,20.648,8.068,23.119
2012,172,16,33.159,25.206,29.532,26.628,18.385,26.929,19.07,25.831,23.771,19.304,6.2993,23.169
2012,172,17,26.637,20.422,26.272,21.94,16.292,23.553,13.814,20.007,19.856,16.459,5.8993,19.675
2012,172,18,13.797,9.8532,14.234,12.429,10.069,15.663,6.82,9.0953,10.731,9.5508,4.0914,13.491
2012,172,19,5.3669,4.2202,7.7097,6.5353,4.517,5.2703,5.4252,3.5105,5.8995,4.7774,3.7923,8.0841
2012,172,20,1.5434,1.0678,2.3804,2.2652,1.1131,1.2732,1.5636,1.6058,2.2461,1.7178,1.6277,1.7587
2012,172,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,172,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,5,NA,NA,NA,NA,0.0016001,NA,0.19545,0.75535,NA,NA,NA,0.20453
2012,173,6,NA,NA,NA,NA,0.30058,NA,0.21989,1.346,NA,NA,0.28848,0.22959
2012,173,7,NA,NA,1.2751,0.65655,2.5916,0.7126,0.17506,0.59875,0.85428,0.88885,2.0183,2.883
2012,173,8,2.3283,0.63421,8.5935,9.236,12.808,3.5044,4.6232,3.8916,9.1494,5.6172,10.712,13.31
2012,173,9,24.264,17.199,19.912,17.813,19.522,8.9802,16.259,20.141,18.931,12.286,15.935,19.835
2012,173,10,41.705,31.605,27.873,23.931,22.656,20.071,28.421,33.249,24.041,18.08,18.521,25.649
2012,173,11,43.456,33.033,31.028,26.939,20.95,26.223,30.984,37.269,23.355,19.608,17.477,26.186
2012,173,12,41.909,30.381,31.282,26.847,18.979,26.557,24.134,36.077,23.157,18.89,13.673,24.859
2012,173,13,36.164,25.218,27.871,24.125,17.303,24.902,18.989,29.048,20.874,18.146,13.791,22.456
2012,173,14,33.952,24.601,25.612,22.257,16.974,26.059,17.149,24.619,21.152,17.776,11.596,22.082
2012,173,15,38.108,27.867,29.759,25.953,17.724,26.696,21.81,27.884,23.042,22.325,8.752,23.858
2012,173,16,32.628,25.867,29.978,25.396,17.408,25.129,19.888,27.301,21.683,20.569,6.1928,23.571
2012,173,17,23.656,18.425,23.977,20.26,14.445,20.363,14.325,20.256,18.157,14.158,3.9362,18.631
2012,173,18,11.693,9.234,12.076,10.231,8.2681,13.739,7.0315,7.7989,10.067,7.444,4.7686,14.11
2012,173,19,5.1771,3.1732,6.6779,5.6811,4.6209,4.9029,2.7369,4.1089,4.944,4.3807,2.2057,7.9875
2012,173,20,1.6719,0.92982,2.681,2.3619,1.851,1.4623,0.59437,2.6636,1.7727,0.96827,0.28623,1.6386
2012,173,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,173,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,5,NA,NA,NA,NA,NA,NA,0.11018,0.25396,NA,NA,0.18736,NA
2012,174,6,NA,NA,0.037753,NA,0.14557,NA,NA,0.63166,NA,NA,0.40269,NA
2012,174,7,0.020702,NA,1.7069,1.6436,4.0883,0.17812,0.4029,0.73856,3.3217,0.80743,2.2814,2.7807
2012,174,8,3.1671,1.818,9.8513,9.8086,12.572,2.7228,3.1287,4.9934,9.6806,5.9458,8.8637,10.592
2012,174,9,24.753,16.91,20.79,19.087,18.236,8.9519,14.435,20.555,19.447,12.747,14.371,17.569
2012,174,10,40.688,28.434,28.684,25.637,19.347,17.556,23.88,31.032,24.621,17.895,15.58,21.542
2012,174,11,43.485,29.15,31.975,29.873,18.53,23.645,19.855,36.763,26.214,20.808,12.448,22.905
2012,174,12,44.772,27.516,33.798,30.983,17.232,21.341,19.106,35.725,27.866,20.776,8.4712,23.143
2012,174,13,40.796,25.347,34.077,31.066,16.868,19.677,19.459,31.513,28.997,21.393,4.7448,21.822
2012,174,14,35.274,23.405,33.487,30.623,15.933,17.987,17.793,29.906,26.888,20.616,2.4088,20.46
2012,174,15,27.57,19.458,30.014,28.857,15.196,14.352,15.313,25.597,24.485,21.198,3.3162,17.428
2012,174,16,18.447,12.77,17.708,18.215,8.8707,10.291,7.6078,8.9096,20.52,15.1,11.246,12.563
2012,174,17,8.5165,6.4513,8.0714,8.0492,6.1766,6.9246,6.7805,4.3015,10.621,8.5588,31.765,8.4976
2012,174,18,3.7912,3.5475,3.7534,3.3261,2.7011,2.0002,2.6026,NA,4.6961,3.8434,11.03,0.54133
2012,174,19,NA,2.2527,1.9591,1.312,0.27909,2.7212,NA,NA,1.588,2.5485,3.2681,NA
2012,174,20,NA,0.27933,0.37419,0.64181,NA,0.37364,NA,NA,0.16557,0.18826,NA,NA
2012,174,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,174,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,5,NA,0.025656,NA,NA,0.054648,NA,NA,0.027151,0.0039441,NA,0.065775,0.93092
2012,175,6,NA,NA,NA,NA,NA,NA,0.29993,0.024414,NA,NA,NA,17.474
2012,175,7,NA,0.017548,NA,NA,NA,2.156,0.67399,0.15497,NA,NA,0.27454,10.55
2012,175,8,NA,0.04807,1.4344,1.4286,1.9905,10.629,0.44591,1.1921,3.3361,3.0411,3.965,4.8189
2012,175,9,1.8838,0.25724,9.7612,6.2902,8.3051,3.6146,2.7888,2.6306,7.7374,5.0779,8.2583,14.713
2012,175,10,2.9098,0.27865,9.897,6.2139,5.3539,2.33,2.7286,2.8842,9.4284,4.3091,6.9714,12.448
2012,175,11,13.723,4.6397,15.674,11.319,13.331,4.8327,11.342,10.883,14.466,8.5325,13.616,22.834
2012,175,12,34.622,28.032,27.588,24.236,21.786,16.471,29.307,32.955,24.653,19.024,20.092,27.543
2012,175,13,37.144,32.616,32.047,29.231,23.669,22.329,34.976,38.495,29.995,22.974,20.962,26.213
2012,175,14,34.318,29.073,32.602,29.677,21.693,20.904,31.636,35.165,29.367,24.247,19.099,22.511
2012,175,15,31.749,27.532,31.258,28.51,20.835,21.188,28.601,30.901,27.291,22.291,18.738,20.715
2012,175,16,28.259,23.523,30.97,27.016,19.326,19.947,26.482,29.353,27.59,21.494,18.12,16.911
2012,175,17,22.403,17.771,28.398,24.493,17.227,18.843,22.722,25.472,25.747,19.716,16.444,15.075
2012,175,18,13.72,11.25,23.347,18.925,12.491,13.558,13.362,14.176,19.907,16.158,12.964,11.672
2012,175,19,7.2539,5.4393,15.884,12.428,6.962,4.9068,6.7033,6.6423,14.701,10.632,7.9089,7.769
2012,175,20,1.8027,1.5184,5.3838,3.9698,1.2959,1.0312,2.6698,1.341,5.5224,3.4325,1.3887,2.7863
2012,175,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,175,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,5,NA,0.27906,NA,NA,0.0096896,NA,0.52271,NA,NA,NA,NA,21.984
2012,176,6,NA,1.2278,NA,NA,NA,NA,0.44781,0.39409,NA,NA,NA,NA
2012,176,7,0.95506,1.0339,NA,NA,NA,1.8011,1.8146,0.9957,NA,0.90051,0.97226,1.2818
2012,176,8,1.4056,1.4899,1.3096,1.0189,2.9683,15.486,2.8408,2.1532,3.565,7.0011,2.4426,3.2018
2012,176,9,12.411,10.174,14.517,10.737,12.59,4.7007,5.7918,9.1636,16.028,10.053,8.6066,15.713
2012,176,10,43.052,45.881,27.313,23.191,22.387,12.114,27.293,32.126,27.609,18.785,15.312,26.243
2012,176,11,48.731,52.191,33.183,28.599,23.829,21.355,36.194,42.556,31.702,25.09,16.775,28.404
2012,176,12,46.894,49.886,35.244,30.984,24.105,23.917,37.713,45.166,34.36,28.275,17.194,27.492
2012,176,13,45.77,47.628,35.976,31.388,23.291,24.982,36.238,43.555,34.907,29.31,16.465,26.011
2012,176,14,43.769,46.436,35.025,28.907,21.694,24.104,36.062,40.6,33.624,26.856,15.528,21.59
2012,176,15,38.7,43.001,33.535,27.153,20.27,22.89,33.768,37.002,30.939,25.231,15.233,17.7
2012,176,16,33.227,37.207,31.417,25.657,18.957,21.125,29.515,31.774,29.762,23.046,14.202,15.935
2012,176,17,24.669,27.592,28.828,23.338,15.978,19.577,23.005,26.61,27.604,20.209,13.031,14.842
2012,176,18,18.394,18.885,24.725,18.756,13.819,16.718,16.308,17.738,23.859,16.988,11.202,12.052
2012,176,19,8.3214,8.1723,16.063,11.228,6.9469,6.6053,6.9347,7.4502,15.27,10.148,6.1905,9.028
2012,176,20,1.6235,1.281,5.3488,3.2012,1.3903,1.7168,2.1501,1.9775,5.1821,3.3587,1.8967,2.1996
2012,176,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,176,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,5,NA,0.60763,NA,NA,0.047677,NA,0.17087,0.006565,NA,NA,0.03975,24.265
2012,177,6,0.023471,1.1096,NA,NA,0.23491,NA,0.43838,0.025758,NA,NA,0.40108,0.064739
2012,177,7,0.1534,1.0536,NA,0.052958,0.76512,0.56903,0.87934,0.313,0.40513,0.24938,0.84008,2.8647
2012,177,8,2.1606,1.3938,3.4027,1.6092,4.2765,0.13401,1.5891,1.8333,3.7697,1.6511,6.9382,11.884
2012,177,9,17.66,16.735,16.275,12.092,16.577,3.2591,8.6581,16.008,16.395,9.3463,14.936,22.8
2012,177,10,38.026,35.609,26.546,22.292,22.47,11.07,24.489,32.848,25.16,18.072,17.287,27.342
2012,177,11,43.372,38.178,31.26,26.484,24.725,18.87,35.216,40.797,28.026,22.683,17.915,30.412
2012,177,12,41.246,32.342,32.446,28.31,22.804,20.747,35.347,41.864,28.557,25.017,16.84,29.276
2012,177,13,41.993,30.178,33.015,29.826,22.573,22.548,36.076,42.882,29.807,26.201,15.896,26.468
2012,177,14,39.703,26.984,32.207,28.459,20.755,22.368,32.311,41.181,28.09,23.846,14.168,23.546
2012,177,15,33.333,23.626,30.133,25.665,18.879,20.46,27.367,35.316,25.231,22.585,13.617,18.552
2012,177,16,28.332,20.59,27.756,22.868,17.177,18.95,24.019,32.872,23.952,20.705,11.7,15.95
2012,177,17,21.759,17.163,25.692,21.134,15.849,18.728,17.975,28.716,22.033,18.755,11.08,12.837
2012,177,18,16.03,12.553,21.439,15.998,12.955,14.279,11.466,20.259,18.656,15.501,9.6764,10.154
2012,177,19,7.903,5.7715,13.065,9.2007,6.4047,5.0931,4.5061,9.9832,10.888,9.0994,4.7174,6.4005
2012,177,20,1.5586,1.0654,3.4918,1.5935,0.52087,1.3158,1.5745,2.664,3.1361,1.9877,0.69104,0.50419
2012,177,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,177,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,5,NA,NA,NA,0.016226,1.4105,0.35227,2.6207,NA,NA,NA,2.3638,0.23552
2012,178,6,0.23386,NA,0.090497,NA,5.3136,0.76503,1.9039,NA,0.18176,NA,1.0226,3.3129
2012,178,7,1.7605,0.20787,5.9918,5.0616,11.263,6.6744,1.2229,NA,7.4052,4.8237,7.2958,13.59
2012,178,8,5.9731,2.2257,16.83,15.056,14.473,10.389,6.2951,7.1063,16.856,11.878,12.004,21.229
2012,178,9,27.72,21.001,23.772,21.123,17.658,10.157,17.424,23.88,21.906,16.028,17.147,26.03
2012,178,10,46.524,34.945,28.403,25.395,19.433,16.255,31.151,35.929,24.202,20.65,17.942,31.009
2012,178,11,48.333,37.455,29.914,26.856,19.817,21.147,37.851,39.936,24.585,23.092,16.975,31.409
2012,178,12,48.387,49.27,29.983,26.711,19.497,23.987,38.86,40.954,25.495,23.984,17.291,29.98
2012,178,13,45.775,46.866,29.61,26.376,19.257,24.523,38.183,41.919,24.986,25.007,16.821,27.078
2012,178,14,42.88,42.091,29.399,26.042,17.974,24.479,32.899,39.369,23.081,21.834,15.204,23.39
2012,178,15,37.624,36.098,28.506,25.424,17.424,23.002,29.509,36.45,21.563,21.884,14.585,22.074
2012,178,16,32.521,27.614,27.022,23.567,17.133,21.08,23.94,32.529,22.807,20.196,13.349,20.508
2012,178,17,25.262,17.83,24.43,20.493,15.188,19.767,18.214,28.831,19.646,17.662,11.299,17.613
2012,178,18,16.741,12.91,20.615,17.094,12.185,16.737,11.227,17.577,16.132,13.789,8.4024,14.218
2012,178,19,9.0428,6.4939,13.974,11.439,7.4408,7.477,5.6865,7.5845,11.61,9.7144,5.2843,7.3438
2012,178,20,2.9443,2.0108,5.0911,4.1422,1.8423,2.599,1.8495,2.0157,4.6073,3.8995,1.3334,3.429
2012,178,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,178,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,5,NA,NA,NA,NA,NA,0.67992,NA,NA,NA,NA,0.61331,0.54869
2012,179,6,NA,NA,NA,NA,NA,0.93129,0.0044942,0.19581,NA,NA,NA,1.0119
2012,179,7,NA,NA,2.2861,1.438,3.9964,1.7207,1.2862,1.0889,3.1772,3.7407,0.51496,5.4712
